Id,Category
520,QPSK
521,QPSK
522,16PSK
523,4ASK
524,QPSK
525,FM
526,8PSK
527,FM
528,AM-SSB-SC
529,FM
530,8PSK
531,QPSK
532,QPSK
533,4ASK
534,16PSK
535,QPSK
536,AM-SSB-SC
537,8PSK
538,4ASK
539,16PSK
540,QPSK
541,QPSK
542,OOK
543,4ASK
544,4ASK
545,OQPSK
546,QPSK
547,QPSK
548,QPSK
549,OOK
550,QPSK
551,16PSK
552,QPSK
553,8PSK
554,OOK
555,8PSK
556,QPSK
557,OOK
558,BPSK
559,8PSK
560,4ASK
561,QPSK
562,FM
563,QPSK
564,AM-DSB-SC
565,16PSK
566,16PSK
567,OOK
568,QPSK
569,8PSK
570,QPSK
571,8PSK
572,8PSK
573,OQPSK
574,AM-DSB-SC
575,QPSK
576,QPSK
577,QPSK
578,AM-DSB-SC
579,OQPSK
580,FM
581,4ASK
582,QPSK
583,AM-DSB-SC
584,AM-DSB-SC
585,OQPSK
586,BPSK
587,BPSK
588,QPSK
589,AM-DSB-SC
590,QPSK
591,OOK
592,OOK
593,BPSK
594,QPSK
595,QPSK
596,AM-DSB-SC
597,QPSK
598,QPSK
599,AM-SSB-SC
600,QPSK
601,OOK
602,16PSK
603,QPSK
604,QPSK
605,BPSK
606,4ASK
607,FM
608,OQPSK
609,OQPSK
610,OOK
611,QPSK
612,BPSK
613,QPSK
614,QPSK
615,AM-DSB-SC
616,BPSK
617,AM-SSB-SC
618,FM
619,QPSK
620,QPSK
621,4ASK
622,BPSK
623,OOK
624,16PSK
625,QPSK
626,FM
627,OOK
628,QPSK
629,QPSK
630,QPSK
631,8PSK
632,QPSK
633,OOK
634,4ASK
635,8PSK
636,8PSK
637,QPSK
638,QPSK
639,QPSK
640,4ASK
641,QPSK
642,QPSK
643,16PSK
644,QPSK
645,QPSK
646,QPSK
647,QPSK
648,QPSK
649,QPSK
650,AM-DSB-SC
651,4ASK
652,16PSK
653,AM-DSB-SC
654,QPSK
655,OOK
656,QPSK
657,OQPSK
658,QPSK
659,QPSK
660,QPSK
661,QPSK
662,QPSK
663,QPSK
664,FM
665,8PSK
666,8PSK
667,AM-DSB-SC
668,QPSK
669,OQPSK
670,4ASK
671,FM
672,OQPSK
673,AM-SSB-SC
674,QPSK
675,QPSK
676,FM
677,QPSK
678,BPSK
679,QPSK
680,QPSK
681,QPSK
682,FM
683,QPSK
684,OQPSK
685,AM-DSB-SC
686,4ASK
687,OQPSK
688,QPSK
689,QPSK
690,8PSK
691,QPSK
692,8PSK
693,AM-SSB-SC
694,AM-DSB-SC
695,4ASK
696,OOK
697,QPSK
698,QPSK
699,AM-DSB-SC
700,8PSK
701,16PSK
702,QPSK
703,OOK
704,FM
705,QPSK
706,QPSK
707,OOK
708,QPSK
709,QPSK
710,QPSK
711,QPSK
712,QPSK
713,QPSK
714,QPSK
715,AM-DSB-SC
716,BPSK
717,OQPSK
718,QPSK
719,QPSK
720,AM-SSB-SC
721,AM-DSB-SC
722,QPSK
723,16PSK
724,OOK
725,AM-DSB-SC
726,QPSK
727,QPSK
728,QPSK
729,8PSK
730,QPSK
731,OOK
732,QPSK
733,AM-DSB-SC
734,16PSK
735,QPSK
736,QPSK
737,OOK
738,QPSK
739,QPSK
740,AM-DSB-SC
741,AM-SSB-SC
742,4ASK
743,QPSK
744,OOK
745,QPSK
746,OQPSK
747,OOK
748,AM-DSB-SC
749,AM-DSB-SC
750,QPSK
751,4ASK
752,QPSK
753,QPSK
754,QPSK
755,4ASK
756,QPSK
757,BPSK
758,QPSK
759,BPSK
760,FM
761,16PSK
762,4ASK
763,QPSK
764,16PSK
765,8PSK
766,QPSK
767,QPSK
768,16PSK
769,4ASK
770,QPSK
771,BPSK
772,QPSK
773,QPSK
774,QPSK
775,OOK
776,8PSK
777,QPSK
778,OOK
779,QPSK
780,AM-DSB-SC
781,8PSK
782,16PSK
783,QPSK
784,QPSK
785,4ASK
786,QPSK
787,QPSK
788,QPSK
789,AM-SSB-SC
790,QPSK
791,4ASK
792,OOK
793,QPSK
794,QPSK
795,AM-SSB-SC
796,QPSK
797,OQPSK
798,FM
799,QPSK
800,AM-DSB-SC
801,AM-SSB-SC
802,QPSK
803,AM-DSB-SC
804,AM-SSB-SC
805,QPSK
806,AM-SSB-SC
807,FM
808,8PSK
809,QPSK
810,BPSK
811,AM-DSB-SC
812,QPSK
813,8PSK
814,BPSK
815,QPSK
816,4ASK
817,QPSK
818,QPSK
819,QPSK
820,QPSK
821,QPSK
822,QPSK
823,4ASK
824,QPSK
825,4ASK
826,QPSK
827,QPSK
828,4ASK
829,OOK
830,4ASK
831,QPSK
832,8PSK
833,OOK
834,4ASK
835,FM
836,OQPSK
837,4ASK
838,AM-DSB-SC
839,8PSK
840,QPSK
841,QPSK
842,QPSK
843,QPSK
844,QPSK
845,QPSK
846,BPSK
847,4ASK
848,4ASK
849,AM-SSB-SC
850,QPSK
851,OQPSK
852,BPSK
853,QPSK
854,QPSK
855,QPSK
856,QPSK
857,AM-SSB-SC
858,QPSK
859,QPSK
860,4ASK
861,4ASK
862,FM
863,OQPSK
864,8PSK
865,QPSK
866,BPSK
867,QPSK
868,QPSK
869,4ASK
870,BPSK
871,8PSK
872,4ASK
873,QPSK
874,AM-DSB-SC
875,QPSK
876,QPSK
877,8PSK
878,AM-DSB-SC
879,4ASK
880,OOK
881,8PSK
882,AM-DSB-SC
883,8PSK
884,OQPSK
885,BPSK
886,QPSK
887,QPSK
888,QPSK
889,OOK
890,8PSK
891,BPSK
892,QPSK
893,QPSK
894,8PSK
895,FM
896,4ASK
897,QPSK
898,FM
899,QPSK
900,QPSK
901,AM-DSB-SC
902,QPSK
903,AM-DSB-SC
904,AM-DSB-SC
905,QPSK
906,4ASK
907,AM-DSB-SC
908,AM-DSB-SC
909,4ASK
910,QPSK
911,4ASK
912,OQPSK
913,QPSK
914,16PSK
915,8PSK
916,QPSK
917,8PSK
918,AM-DSB-SC
919,AM-SSB-SC
920,QPSK
921,16PSK
922,QPSK
923,4ASK
924,QPSK
925,QPSK
926,QPSK
927,QPSK
928,QPSK
929,QPSK
930,QPSK
931,QPSK
932,QPSK
933,QPSK
934,AM-DSB-SC
935,OOK
936,16PSK
937,QPSK
938,AM-DSB-SC
939,8PSK
940,16PSK
941,AM-DSB-SC
942,QPSK
943,AM-SSB-SC
944,AM-DSB-SC
945,OQPSK
946,QPSK
947,8PSK
948,QPSK
949,16PSK
950,QPSK
951,16PSK
952,AM-SSB-SC
953,4ASK
954,OOK
955,OOK
956,QPSK
957,QPSK
958,16PSK
959,QPSK
960,QPSK
961,QPSK
962,OQPSK
963,QPSK
964,QPSK
965,FM
966,QPSK
967,AM-DSB-SC
968,OOK
969,BPSK
970,QPSK
971,QPSK
972,QPSK
973,AM-SSB-SC
974,OQPSK
975,4ASK
976,AM-DSB-SC
977,QPSK
978,QPSK
979,OOK
980,QPSK
981,QPSK
982,QPSK
983,16PSK
984,QPSK
985,4ASK
986,FM
987,8PSK
988,16PSK
989,8PSK
990,QPSK
991,AM-DSB-SC
992,QPSK
993,AM-SSB-SC
994,AM-SSB-SC
995,BPSK
996,AM-DSB-SC
997,QPSK
998,OQPSK
999,QPSK
1000,OQPSK
1001,OQPSK
1002,QPSK
1003,OOK
1004,QPSK
1005,4ASK
1006,AM-SSB-SC
1007,QPSK
1008,QPSK
1009,QPSK
1010,4ASK
1011,QPSK
1012,QPSK
1013,QPSK
1014,QPSK
1015,16PSK
1016,FM
1017,QPSK
1018,FM
1019,AM-SSB-SC
1020,16PSK
1021,QPSK
1022,QPSK
1023,BPSK
1024,4ASK
1025,8PSK
1026,16PSK
1027,AM-DSB-SC
1028,8PSK
1029,4ASK
1030,QPSK
1031,AM-SSB-SC
1032,QPSK
1033,QPSK
1034,QPSK
1035,OOK
1036,AM-SSB-SC
1037,QPSK
1038,QPSK
1039,QPSK
1040,16PSK
1041,8PSK
1042,8PSK
1043,QPSK
1044,4ASK
1045,QPSK
1046,QPSK
1047,BPSK
1048,QPSK
1049,AM-SSB-SC
1050,QPSK
1051,QPSK
1052,QPSK
1053,OOK
1054,QPSK
1055,16PSK
1056,OOK
1057,16PSK
1058,QPSK
1059,BPSK
1060,8PSK
1061,QPSK
1062,4ASK
1063,8PSK
1064,OQPSK
1065,16PSK
1066,AM-SSB-SC
1067,OOK
1068,AM-DSB-SC
1069,16PSK
1070,QPSK
1071,QPSK
1072,FM
1073,BPSK
1074,FM
1075,BPSK
1076,QPSK
1077,4ASK
1078,QPSK
1079,4ASK
1080,QPSK
1081,8PSK
1082,OQPSK
1083,4ASK
1084,FM
1085,QPSK
1086,QPSK
1087,OOK
1088,4ASK
1089,QPSK
1090,AM-DSB-SC
1091,OOK
1092,AM-DSB-SC
1093,4ASK
1094,QPSK
1095,AM-DSB-SC
1096,16PSK
1097,QPSK
1098,QPSK
1099,QPSK
1100,8PSK
1101,QPSK
1102,8PSK
1103,4ASK
1104,QPSK
1105,BPSK
1106,16PSK
1107,QPSK
1108,OOK
1109,QPSK
1110,FM
1111,QPSK
1112,OQPSK
1113,AM-DSB-SC
1114,OOK
1115,QPSK
1116,FM
1117,QPSK
1118,AM-SSB-SC
1119,BPSK
1120,QPSK
1121,FM
1122,AM-SSB-SC
1123,8PSK
1124,16PSK
1125,QPSK
1126,QPSK
1127,8PSK
1128,BPSK
1129,AM-SSB-SC
1130,QPSK
1131,4ASK
1132,OQPSK
1133,OQPSK
1134,OOK
1135,4ASK
1136,QPSK
1137,QPSK
1138,QPSK
1139,OQPSK
1140,16PSK
1141,BPSK
1142,QPSK
1143,AM-DSB-SC
1144,8PSK
1145,OOK
1146,QPSK
1147,QPSK
1148,QPSK
1149,QPSK
1150,QPSK
1151,QPSK
1152,QPSK
1153,QPSK
1154,QPSK
1155,QPSK
1156,AM-DSB-SC
1157,QPSK
1158,QPSK
1159,QPSK
1160,QPSK
1161,8PSK
1162,AM-DSB-SC
1163,FM
1164,QPSK
1165,AM-DSB-SC
1166,QPSK
1167,OQPSK
1168,8PSK
1169,QPSK
1170,OOK
1171,AM-DSB-SC
1172,QPSK
1173,AM-DSB-SC
1174,FM
1175,QPSK
1176,16PSK
1177,QPSK
1178,4ASK
1179,8PSK
1180,16PSK
1181,AM-DSB-SC
1182,AM-SSB-SC
1183,QPSK
1184,16PSK
1185,AM-DSB-SC
1186,AM-DSB-SC
1187,QPSK
1188,QPSK
1189,AM-SSB-SC
1190,QPSK
1191,16PSK
1192,OOK
1193,QPSK
1194,OOK
1195,QPSK
1196,OOK
1197,AM-DSB-SC
1198,QPSK
1199,8PSK
1200,AM-DSB-SC
1201,16PSK
1202,QPSK
1203,4ASK
1204,QPSK
1205,QPSK
1206,AM-DSB-SC
1207,QPSK
1208,16PSK
1209,QPSK
1210,AM-DSB-SC
1211,QPSK
1212,4ASK
1213,QPSK
1214,QPSK
1215,OOK
1216,QPSK
1217,8PSK
1218,QPSK
1219,AM-SSB-SC
1220,FM
1221,QPSK
1222,FM
1223,4ASK
1224,QPSK
1225,QPSK
1226,QPSK
1227,QPSK
1228,BPSK
1229,QPSK
1230,BPSK
1231,OOK
1232,QPSK
1233,AM-DSB-SC
1234,AM-DSB-SC
1235,4ASK
1236,QPSK
1237,OQPSK
1238,8PSK
1239,QPSK
1240,QPSK
1241,8PSK
1242,4ASK
1243,BPSK
1244,OQPSK
1245,QPSK
1246,QPSK
1247,8PSK
1248,OOK
1249,16PSK
1250,QPSK
1251,BPSK
1252,OQPSK
1253,OOK
1254,QPSK
1255,QPSK
1256,QPSK
1257,AM-DSB-SC
1258,FM
1259,QPSK
1260,QPSK
1261,QPSK
1262,QPSK
1263,QPSK
1264,OQPSK
1265,QPSK
1266,BPSK
1267,8PSK
1268,QPSK
1269,8PSK
1270,AM-DSB-SC
1271,QPSK
1272,AM-DSB-SC
1273,QPSK
1274,QPSK
1275,OOK
1276,QPSK
1277,QPSK
1278,QPSK
1279,16PSK
1280,BPSK
1281,8PSK
1282,OQPSK
1283,AM-SSB-SC
1284,QPSK
1285,FM
1286,QPSK
1287,QPSK
1288,QPSK
1289,FM
1290,16PSK
1291,QPSK
1292,16PSK
1293,AM-DSB-SC
1294,OOK
1295,QPSK
1296,QPSK
1297,QPSK
1298,OQPSK
1299,OQPSK
1300,QPSK
1301,16PSK
1302,OOK
1303,16PSK
1304,QPSK
1305,4ASK
1306,OOK
1307,QPSK
1308,16PSK
1309,4ASK
1310,OOK
1311,BPSK
1312,QPSK
1313,8PSK
1314,QPSK
1315,QPSK
1316,QPSK
1317,8PSK
1318,OQPSK
1319,QPSK
1320,16PSK
1321,8PSK
1322,AM-DSB-SC
1323,FM
1324,QPSK
1325,QPSK
1326,BPSK
1327,8PSK
1328,4ASK
1329,AM-DSB-SC
1330,QPSK
1331,QPSK
1332,QPSK
1333,QPSK
1334,QPSK
1335,4ASK
1336,QPSK
1337,QPSK
1338,QPSK
1339,BPSK
1340,4ASK
1341,8PSK
1342,QPSK
1343,AM-DSB-SC
1344,OQPSK
1345,QPSK
1346,AM-DSB-SC
1347,8PSK
1348,QPSK
1349,OOK
1350,16PSK
1351,OOK
1352,QPSK
1353,AM-DSB-SC
1354,4ASK
1355,QPSK
1356,QPSK
1357,QPSK
1358,QPSK
1359,QPSK
1360,8PSK
1361,4ASK
1362,8PSK
1363,AM-DSB-SC
1364,QPSK
1365,8PSK
1366,4ASK
1367,BPSK
1368,FM
1369,QPSK
1370,AM-DSB-SC
1371,AM-SSB-SC
1372,8PSK
1373,QPSK
1374,QPSK
1375,QPSK
1376,AM-DSB-SC
1377,OOK
1378,QPSK
1379,BPSK
1380,8PSK
1381,16PSK
1382,4ASK
1383,OOK
1384,QPSK
1385,QPSK
1386,4ASK
1387,QPSK
1388,FM
1389,OQPSK
1390,QPSK
1391,OOK
1392,QPSK
1393,QPSK
1394,QPSK
1395,8PSK
1396,FM
1397,QPSK
1398,QPSK
1399,QPSK
1400,8PSK
1401,8PSK
1402,QPSK
1403,16PSK
1404,AM-SSB-SC
1405,AM-SSB-SC
1406,QPSK
1407,QPSK
1408,QPSK
1409,OOK
1410,QPSK
1411,4ASK
1412,QPSK
1413,QPSK
1414,QPSK
1415,QPSK
1416,QPSK
1417,QPSK
1418,QPSK
1419,QPSK
1420,QPSK
1421,QPSK
1422,OQPSK
1423,QPSK
1424,QPSK
1425,QPSK
1426,AM-DSB-SC
1427,QPSK
1428,QPSK
1429,QPSK
1430,BPSK
1431,16PSK
1432,BPSK
1433,QPSK
1434,QPSK
1435,FM
1436,QPSK
1437,4ASK
1438,16PSK
1439,QPSK
1440,AM-SSB-SC
1441,QPSK
1442,OOK
1443,QPSK
1444,8PSK
1445,BPSK
1446,OOK
1447,FM
1448,QPSK
1449,16PSK
1450,16PSK
1451,QPSK
1452,AM-DSB-SC
1453,QPSK
1454,QPSK
1455,8PSK
1456,QPSK
1457,QPSK
1458,QPSK
1459,FM
1460,BPSK
1461,8PSK
1462,QPSK
1463,4ASK
1464,QPSK
1465,4ASK
1466,QPSK
1467,4ASK
1468,QPSK
1469,QPSK
1470,QPSK
1471,QPSK
1472,8PSK
1473,16PSK
1474,4ASK
1475,QPSK
1476,8PSK
1477,QPSK
1478,16PSK
1479,BPSK
1480,OQPSK
1481,16PSK
1482,QPSK
1483,FM
1484,AM-SSB-SC
1485,OQPSK
1486,OQPSK
1487,4ASK
1488,BPSK
1489,4ASK
1490,4ASK
1491,FM
1492,QPSK
1493,AM-DSB-SC
1494,FM
1495,QPSK
1496,QPSK
1497,OQPSK
1498,OQPSK
1499,QPSK
1500,QPSK
1501,4ASK
1502,FM
1503,FM
1504,OQPSK
1505,AM-DSB-SC
1506,QPSK
1507,QPSK
1508,8PSK
1509,QPSK
1510,OQPSK
1511,AM-DSB-SC
1512,16PSK
1513,8PSK
1514,QPSK
1515,16PSK
1516,QPSK
1517,BPSK
1518,QPSK
1519,OOK
1520,16PSK
1521,QPSK
1522,16PSK
1523,16PSK
1524,BPSK
1525,QPSK
1526,FM
1527,QPSK
1528,4ASK
1529,AM-SSB-SC
1530,QPSK
1531,QPSK
1532,BPSK
1533,QPSK
1534,AM-DSB-SC
1535,QPSK
1536,FM
1537,QPSK
1538,FM
1539,FM
1540,OOK
1541,QPSK
1542,16PSK
1543,QPSK
1544,AM-DSB-SC
1545,AM-DSB-SC
1546,QPSK
1547,8PSK
1548,4ASK
1549,OOK
1550,16PSK
1551,FM
1552,QPSK
1553,QPSK
1554,4ASK
1555,FM
1556,AM-DSB-SC
1557,AM-DSB-SC
1558,QPSK
1559,FM
1560,AM-DSB-SC
1561,QPSK
1562,QPSK
1563,QPSK
1564,FM
1565,QPSK
1566,OOK
1567,FM
1568,16PSK
1569,QPSK
1570,QPSK
1571,4ASK
1572,4ASK
1573,16PSK
1574,OOK
1575,BPSK
1576,QPSK
1577,AM-SSB-SC
1578,AM-DSB-SC
1579,OQPSK
1580,8PSK
1581,8PSK
1582,BPSK
1583,QPSK
1584,FM
1585,8PSK
1586,16PSK
1587,QPSK
1588,4ASK
1589,QPSK
1590,16PSK
1591,QPSK
1592,QPSK
1593,8PSK
1594,AM-DSB-SC
1595,QPSK
1596,FM
1597,AM-DSB-SC
1598,OOK
1599,AM-SSB-SC
1600,OQPSK
1601,AM-DSB-SC
1602,QPSK
1603,BPSK
1604,FM
1605,16PSK
1606,QPSK
1607,QPSK
1608,OQPSK
1609,4ASK
1610,QPSK
1611,QPSK
1612,FM
1613,QPSK
1614,OQPSK
1615,QPSK
1616,QPSK
1617,16PSK
1618,QPSK
1619,QPSK
1620,QPSK
1621,AM-SSB-SC
1622,QPSK
1623,QPSK
1624,QPSK
1625,8PSK
1626,QPSK
1627,QPSK
1628,8PSK
1629,QPSK
1630,16PSK
1631,4ASK
1632,8PSK
1633,FM
1634,QPSK
1635,OQPSK
1636,BPSK
1637,QPSK
1638,QPSK
1639,FM
1640,4ASK
1641,QPSK
1642,16PSK
1643,BPSK
1644,OQPSK
1645,QPSK
1646,QPSK
1647,4ASK
1648,AM-DSB-SC
1649,OOK
1650,QPSK
1651,AM-DSB-SC
1652,QPSK
1653,4ASK
1654,AM-DSB-SC
1655,QPSK
1656,QPSK
1657,FM
1658,8PSK
1659,AM-SSB-SC
1660,BPSK
1661,FM
1662,OOK
1663,OQPSK
1664,QPSK
1665,QPSK
1666,QPSK
1667,8PSK
1668,OQPSK
1669,OQPSK
1670,BPSK
1671,16PSK
1672,16PSK
1673,QPSK
1674,4ASK
1675,QPSK
1676,QPSK
1677,QPSK
1678,QPSK
1679,QPSK
1680,QPSK
1681,QPSK
1682,OOK
1683,QPSK
1684,8PSK
1685,FM
1686,QPSK
1687,OQPSK
1688,QPSK
1689,OQPSK
1690,AM-SSB-SC
1691,QPSK
1692,OQPSK
1693,BPSK
1694,QPSK
1695,QPSK
1696,4ASK
1697,4ASK
1698,QPSK
1699,QPSK
1700,QPSK
1701,QPSK
1702,16PSK
1703,QPSK
1704,QPSK
1705,AM-DSB-SC
1706,AM-DSB-SC
1707,4ASK
1708,QPSK
1709,4ASK
1710,16PSK
1711,16PSK
1712,AM-SSB-SC
1713,4ASK
1714,QPSK
1715,8PSK
1716,FM
1717,OOK
1718,AM-DSB-SC
1719,QPSK
1720,4ASK
1721,8PSK
1722,QPSK
1723,QPSK
1724,BPSK
1725,AM-SSB-SC
1726,QPSK
1727,BPSK
1728,16PSK
1729,QPSK
1730,4ASK
1731,OOK
1732,QPSK
1733,QPSK
1734,QPSK
1735,FM
1736,QPSK
1737,QPSK
1738,QPSK
1739,AM-DSB-SC
1740,QPSK
1741,OOK
1742,4ASK
1743,QPSK
1744,AM-DSB-SC
1745,OOK
1746,QPSK
1747,QPSK
1748,8PSK
1749,OQPSK
1750,BPSK
1751,8PSK
1752,FM
1753,QPSK
1754,FM
1755,FM
1756,QPSK
1757,QPSK
1758,4ASK
1759,OQPSK
1760,4ASK
1761,QPSK
1762,QPSK
1763,AM-DSB-SC
1764,QPSK
1765,BPSK
1766,BPSK
1767,QPSK
1768,16PSK
1769,OOK
1770,QPSK
1771,QPSK
1772,16PSK
1773,BPSK
1774,FM
1775,QPSK
