Id,Category
505,QPSK
506,16PSK
507,4ASK
508,OOK
509,QPSK
510,16PSK
511,16PSK
512,AM-SSB-SC
513,AM-SSB-SC
514,4ASK
515,QPSK
516,OOK
517,AM-DSB-SC
518,OQPSK
519,QPSK
520,QPSK
521,QPSK
522,16PSK
523,4ASK
524,QPSK
525,FM
526,4ASK
527,FM
528,AM-SSB-SC
529,FM
530,8PSK
531,QPSK
532,QPSK
533,16PSK
534,16PSK
535,QPSK
536,AM-SSB-SC
537,16PSK
538,4ASK
539,16PSK
540,QPSK
541,4ASK
542,AM-SSB-SC
543,FM
544,4ASK
545,OQPSK
546,16PSK
547,QPSK
548,8PSK
549,OOK
550,QPSK
551,16PSK
552,4ASK
553,AM-SSB-SC
554,OOK
555,AM-SSB-SC
556,QPSK
557,OOK
558,BPSK
559,8PSK
560,AM-DSB-SC
561,QPSK
562,FM
563,8PSK
564,AM-DSB-SC
565,16PSK
566,16PSK
567,OOK
568,QPSK
569,8PSK
570,4ASK
571,8PSK
572,AM-SSB-SC
573,OQPSK
574,AM-DSB-SC
575,8PSK
576,QPSK
577,QPSK
578,AM-SSB-SC
579,OQPSK
580,FM
581,AM-DSB-SC
582,4ASK
583,AM-SSB-SC
584,AM-SSB-SC
585,OQPSK
586,OQPSK
587,BPSK
588,8PSK
589,AM-SSB-SC
590,4ASK
591,OOK
592,OOK
593,OQPSK
594,AM-SSB-SC
595,QPSK
596,AM-DSB-SC
597,QPSK
598,AM-SSB-SC
599,AM-SSB-SC
600,QPSK
601,OOK
602,16PSK
603,QPSK
604,8PSK
605,BPSK
606,AM-SSB-SC
607,FM
608,OQPSK
609,OQPSK
610,OOK
611,QPSK
612,BPSK
613,8PSK
614,4ASK
615,AM-DSB-SC
616,BPSK
617,AM-DSB-SC
618,FM
619,QPSK
620,4ASK
621,AM-SSB-SC
622,OQPSK
623,OOK
624,4ASK
625,4ASK
626,FM
627,OOK
628,4ASK
629,QPSK
630,4ASK
631,8PSK
632,QPSK
633,OOK
634,8PSK
635,BPSK
636,8PSK
637,QPSK
638,4ASK
639,4ASK
640,4ASK
641,4ASK
642,4ASK
643,16PSK
644,QPSK
645,16PSK
646,QPSK
647,QPSK
648,4ASK
649,QPSK
650,AM-DSB-SC
651,AM-SSB-SC
652,16PSK
653,AM-DSB-SC
654,QPSK
655,OOK
656,QPSK
657,OQPSK
658,QPSK
659,4ASK
660,QPSK
661,4ASK
662,QPSK
663,QPSK
664,FM
665,8PSK
666,8PSK
667,AM-DSB-SC
668,4ASK
669,OQPSK
670,AM-SSB-SC
671,FM
672,OQPSK
673,8PSK
674,4ASK
675,QPSK
676,FM
677,QPSK
678,OQPSK
679,8PSK
680,QPSK
681,4ASK
682,FM
683,4ASK
684,OQPSK
685,AM-SSB-SC
686,4ASK
687,OQPSK
688,4ASK
689,QPSK
690,8PSK
691,4ASK
692,8PSK
693,AM-SSB-SC
694,AM-DSB-SC
695,4ASK
696,OOK
697,QPSK
698,4ASK
699,AM-DSB-SC
700,16PSK
701,16PSK
702,QPSK
703,OOK
704,FM
705,4ASK
706,QPSK
707,OOK
708,8PSK
709,QPSK
710,QPSK
711,OQPSK
712,QPSK
713,4ASK
714,4ASK
715,4ASK
716,BPSK
717,OQPSK
718,4ASK
719,8PSK
720,AM-SSB-SC
721,AM-DSB-SC
722,4ASK
723,16PSK
724,OOK
725,AM-DSB-SC
726,4ASK
727,4ASK
728,QPSK
729,8PSK
730,QPSK
731,OOK
732,QPSK
733,AM-DSB-SC
734,16PSK
735,4ASK
736,4ASK
737,OOK
738,16PSK
739,QPSK
740,4ASK
741,AM-SSB-SC
742,AM-SSB-SC
743,8PSK
744,OOK
745,QPSK
746,OQPSK
747,OOK
748,AM-DSB-SC
749,8PSK
750,QPSK
751,AM-DSB-SC
752,4ASK
753,QPSK
754,FM
755,4ASK
756,4ASK
757,BPSK
758,16PSK
759,OQPSK
760,FM
761,16PSK
762,AM-SSB-SC
763,QPSK
764,16PSK
765,8PSK
766,8PSK
767,QPSK
768,16PSK
769,4ASK
770,QPSK
771,BPSK
772,4ASK
773,QPSK
774,QPSK
775,OOK
776,8PSK
777,4ASK
778,OOK
779,OOK
780,AM-DSB-SC
781,4ASK
782,OQPSK
783,QPSK
784,4ASK
785,4ASK
786,QPSK
787,4ASK
788,4ASK
789,AM-SSB-SC
790,8PSK
791,AM-SSB-SC
792,OOK
793,QPSK
794,8PSK
795,AM-SSB-SC
796,QPSK
797,OQPSK
798,FM
799,QPSK
800,AM-DSB-SC
801,AM-SSB-SC
802,4ASK
803,AM-DSB-SC
804,AM-SSB-SC
805,8PSK
806,AM-SSB-SC
807,FM
808,8PSK
809,QPSK
810,BPSK
811,AM-DSB-SC
812,QPSK
813,AM-SSB-SC
814,AM-DSB-SC
815,8PSK
816,4ASK
817,4ASK
818,4ASK
819,QPSK
820,QPSK
821,QPSK
822,8PSK
823,AM-SSB-SC
824,QPSK
825,AM-DSB-SC
826,QPSK
827,QPSK
828,4ASK
829,OQPSK
830,AM-SSB-SC
831,QPSK
832,16PSK
833,OOK
834,4ASK
835,FM
836,OQPSK
837,AM-SSB-SC
838,QPSK
839,8PSK
840,4ASK
841,QPSK
842,4ASK
843,16PSK
844,QPSK
845,QPSK
846,BPSK
847,4ASK
848,4ASK
849,AM-SSB-SC
850,QPSK
851,OQPSK
852,OQPSK
853,QPSK
854,4ASK
855,8PSK
856,OOK
857,AM-SSB-SC
858,BPSK
859,4ASK
860,4ASK
861,AM-SSB-SC
862,FM
863,OQPSK
864,BPSK
865,QPSK
866,BPSK
867,AM-SSB-SC
868,8PSK
869,4ASK
870,BPSK
871,8PSK
872,4ASK
873,QPSK
874,AM-DSB-SC
875,4ASK
876,QPSK
877,8PSK
878,AM-DSB-SC
879,4ASK
880,OQPSK
881,8PSK
882,AM-DSB-SC
883,8PSK
884,OQPSK
885,BPSK
886,BPSK
887,QPSK
888,4ASK
889,OOK
890,AM-SSB-SC
891,BPSK
892,QPSK
893,AM-SSB-SC
894,8PSK
895,FM
896,AM-SSB-SC
897,QPSK
898,FM
899,QPSK
900,4ASK
901,AM-DSB-SC
902,QPSK
903,AM-DSB-SC
904,AM-DSB-SC
905,4ASK
906,4ASK
907,AM-SSB-SC
908,AM-SSB-SC
909,4ASK
910,8PSK
911,AM-SSB-SC
912,OQPSK
913,QPSK
914,AM-SSB-SC
915,8PSK
916,QPSK
917,8PSK
918,AM-DSB-SC
919,AM-DSB-SC
920,QPSK
921,16PSK
922,8PSK
923,4ASK
924,FM
925,QPSK
926,8PSK
927,OOK
928,4ASK
929,QPSK
930,4ASK
931,OOK
932,QPSK
933,QPSK
934,AM-SSB-SC
935,OOK
936,AM-SSB-SC
937,QPSK
938,4ASK
939,AM-SSB-SC
940,4ASK
941,4ASK
942,QPSK
943,AM-SSB-SC
944,AM-DSB-SC
945,OQPSK
946,4ASK
947,8PSK
948,QPSK
949,AM-SSB-SC
950,4ASK
951,16PSK
952,BPSK
953,AM-SSB-SC
954,OOK
955,OOK
956,4ASK
957,QPSK
958,OQPSK
959,4ASK
960,QPSK
961,QPSK
962,AM-SSB-SC
963,QPSK
964,4ASK
965,FM
966,QPSK
967,AM-DSB-SC
968,OOK
969,BPSK
970,QPSK
971,QPSK
972,8PSK
973,AM-SSB-SC
974,OQPSK
975,AM-SSB-SC
976,AM-DSB-SC
977,QPSK
978,QPSK
979,OOK
980,4ASK
981,QPSK
982,4ASK
983,16PSK
984,4ASK
985,4ASK
986,FM
987,8PSK
988,16PSK
989,8PSK
990,QPSK
991,AM-DSB-SC
992,QPSK
993,AM-DSB-SC
994,AM-SSB-SC
995,OQPSK
996,4ASK
997,QPSK
998,OQPSK
999,QPSK
1000,OQPSK
1001,OQPSK
1002,QPSK
1003,OOK
1004,4ASK
1005,4ASK
1006,AM-SSB-SC
1007,QPSK
1008,QPSK
1009,QPSK
1010,AM-DSB-SC
1011,4ASK
1012,4ASK
1013,16PSK
1014,4ASK
1015,16PSK
1016,FM
1017,FM
1018,FM
1019,AM-SSB-SC
1020,16PSK
1021,QPSK
1022,4ASK
1023,BPSK
1024,AM-SSB-SC
1025,8PSK
1026,16PSK
1027,OQPSK
1028,8PSK
1029,FM
1030,QPSK
1031,AM-SSB-SC
1032,8PSK
1033,QPSK
1034,4ASK
1035,OOK
1036,AM-SSB-SC
1037,QPSK
1038,QPSK
1039,4ASK
1040,16PSK
1041,8PSK
1042,8PSK
1043,QPSK
1044,4ASK
1045,QPSK
1046,QPSK
1047,BPSK
1048,OOK
1049,AM-SSB-SC
1050,QPSK
1051,4ASK
1052,QPSK
1053,OOK
1054,QPSK
1055,AM-SSB-SC
1056,OOK
1057,AM-SSB-SC
1058,4ASK
1059,BPSK
1060,8PSK
1061,16PSK
1062,4ASK
1063,AM-DSB-SC
1064,OQPSK
1065,16PSK
1066,AM-SSB-SC
1067,OOK
1068,AM-DSB-SC
1069,16PSK
1070,QPSK
1071,8PSK
1072,FM
1073,16PSK
1074,FM
1075,BPSK
1076,QPSK
1077,AM-SSB-SC
1078,QPSK
1079,4ASK
1080,4ASK
1081,8PSK
1082,OQPSK
1083,4ASK
1084,FM
1085,4ASK
1086,QPSK
1087,OOK
1088,AM-DSB-SC
1089,QPSK
1090,AM-DSB-SC
1091,OOK
1092,AM-DSB-SC
1093,AM-SSB-SC
1094,QPSK
1095,AM-DSB-SC
1096,16PSK
1097,BPSK
1098,QPSK
1099,4ASK
1100,8PSK
1101,FM
1102,8PSK
1103,AM-SSB-SC
1104,QPSK
1105,BPSK
1106,16PSK
1107,QPSK
1108,OOK
1109,QPSK
1110,FM
1111,4ASK
1112,OQPSK
1113,4ASK
1114,OOK
1115,QPSK
1116,FM
1117,QPSK
1118,AM-SSB-SC
1119,BPSK
1120,8PSK
1121,FM
1122,AM-SSB-SC
1123,AM-SSB-SC
1124,AM-SSB-SC
1125,QPSK
1126,QPSK
1127,8PSK
1128,OQPSK
1129,AM-DSB-SC
1130,4ASK
1131,AM-SSB-SC
1132,OQPSK
1133,OQPSK
1134,OOK
1135,4ASK
1136,QPSK
1137,QPSK
1138,QPSK
1139,OQPSK
1140,16PSK
1141,OQPSK
1142,QPSK
1143,AM-DSB-SC
1144,AM-SSB-SC
1145,OOK
1146,4ASK
1147,QPSK
1148,4ASK
1149,8PSK
1150,OOK
1151,4ASK
1152,OQPSK
1153,QPSK
1154,4ASK
1155,8PSK
1156,AM-SSB-SC
1157,QPSK
1158,QPSK
1159,4ASK
1160,QPSK
1161,AM-SSB-SC
1162,AM-DSB-SC
1163,FM
1164,4ASK
1165,AM-DSB-SC
1166,QPSK
1167,OQPSK
1168,AM-SSB-SC
1169,QPSK
1170,OOK
1171,OQPSK
1172,QPSK
1173,4ASK
1174,FM
1175,QPSK
1176,16PSK
1177,QPSK
1178,AM-SSB-SC
1179,8PSK
1180,AM-SSB-SC
1181,AM-DSB-SC
1182,AM-SSB-SC
1183,QPSK
1184,16PSK
1185,QPSK
1186,AM-DSB-SC
1187,QPSK
1188,4ASK
1189,16PSK
1190,OOK
1191,BPSK
1192,OOK
1193,16PSK
1194,OOK
1195,QPSK
1196,OOK
1197,4ASK
1198,4ASK
1199,8PSK
1200,AM-SSB-SC
1201,16PSK
1202,OOK
1203,4ASK
1204,16PSK
1205,QPSK
1206,OQPSK
1207,QPSK
1208,AM-SSB-SC
1209,4ASK
1210,AM-DSB-SC
1211,4ASK
1212,AM-SSB-SC
1213,4ASK
1214,QPSK
1215,OOK
1216,QPSK
1217,8PSK
1218,QPSK
1219,AM-DSB-SC
1220,FM
1221,4ASK
1222,FM
1223,AM-SSB-SC
1224,8PSK
1225,QPSK
1226,QPSK
1227,4ASK
1228,BPSK
1229,QPSK
1230,BPSK
1231,OOK
1232,QPSK
1233,AM-SSB-SC
1234,AM-DSB-SC
1235,AM-SSB-SC
1236,QPSK
1237,OQPSK
1238,4ASK
1239,FM
1240,8PSK
1241,AM-DSB-SC
1242,4ASK
1243,BPSK
1244,OQPSK
1245,QPSK
1246,QPSK
1247,AM-SSB-SC
1248,OOK
1249,16PSK
1250,4ASK
1251,BPSK
1252,OQPSK
1253,OOK
1254,QPSK
1255,4ASK
1256,QPSK
1257,AM-SSB-SC
1258,FM
1259,8PSK
1260,QPSK
1261,4ASK
1262,QPSK
1263,QPSK
1264,16PSK
1265,4ASK
1266,BPSK
1267,8PSK
1268,4ASK
1269,4ASK
1270,AM-DSB-SC
1271,4ASK
1272,AM-DSB-SC
1273,4ASK
1274,4ASK
1275,OOK
1276,8PSK
1277,QPSK
1278,QPSK
1279,AM-SSB-SC
1280,BPSK
1281,8PSK
1282,OQPSK
1283,AM-SSB-SC
1284,4ASK
1285,FM
1286,4ASK
1287,QPSK
1288,4ASK
1289,FM
1290,16PSK
1291,QPSK
1292,OQPSK
1293,AM-DSB-SC
1294,OOK
1295,QPSK
1296,QPSK
1297,8PSK
1298,OQPSK
1299,OQPSK
1300,16PSK
1301,AM-DSB-SC
1302,OOK
1303,16PSK
1304,QPSK
1305,4ASK
1306,OOK
1307,QPSK
1308,16PSK
1309,AM-SSB-SC
1310,OOK
1311,BPSK
1312,8PSK
1313,4ASK
1314,8PSK
1315,4ASK
1316,4ASK
1317,8PSK
1318,OQPSK
1319,QPSK
1320,16PSK
1321,8PSK
1322,AM-DSB-SC
1323,FM
1324,FM
1325,QPSK
1326,BPSK
1327,8PSK
1328,AM-DSB-SC
1329,AM-DSB-SC
1330,FM
1331,4ASK
1332,8PSK
1333,FM
1334,16PSK
1335,AM-SSB-SC
1336,QPSK
1337,QPSK
1338,4ASK
1339,BPSK
1340,4ASK
1341,8PSK
1342,4ASK
1343,FM
1344,OQPSK
1345,QPSK
1346,AM-DSB-SC
1347,8PSK
1348,FM
1349,OOK
1350,16PSK
1351,OOK
1352,8PSK
1353,AM-SSB-SC
1354,4ASK
1355,QPSK
1356,4ASK
1357,4ASK
1358,QPSK
1359,QPSK
1360,8PSK
1361,AM-DSB-SC
1362,8PSK
1363,16PSK
1364,QPSK
1365,AM-SSB-SC
1366,AM-SSB-SC
1367,BPSK
1368,FM
1369,QPSK
1370,8PSK
1371,AM-SSB-SC
1372,8PSK
1373,8PSK
1374,QPSK
1375,4ASK
1376,AM-DSB-SC
1377,OOK
1378,QPSK
1379,BPSK
1380,8PSK
1381,16PSK
1382,AM-DSB-SC
1383,OOK
1384,QPSK
1385,4ASK
1386,4ASK
1387,QPSK
1388,FM
1389,OQPSK
1390,QPSK
1391,OOK
1392,QPSK
1393,QPSK
1394,QPSK
1395,8PSK
1396,FM
1397,4ASK
1398,4ASK
1399,AM-SSB-SC
1400,FM
1401,AM-SSB-SC
1402,QPSK
1403,16PSK
1404,AM-SSB-SC
1405,AM-SSB-SC
1406,4ASK
1407,QPSK
1408,QPSK
1409,OOK
1410,4ASK
1411,AM-SSB-SC
1412,4ASK
1413,QPSK
1414,QPSK
1415,8PSK
1416,4ASK
1417,QPSK
1418,8PSK
1419,QPSK
1420,QPSK
1421,4ASK
1422,AM-SSB-SC
1423,QPSK
1424,QPSK
1425,QPSK
1426,4ASK
1427,QPSK
1428,QPSK
1429,QPSK
1430,BPSK
1431,BPSK
1432,BPSK
1433,QPSK
1434,QPSK
1435,FM
1436,FM
1437,AM-SSB-SC
1438,4ASK
1439,BPSK
1440,AM-SSB-SC
1441,4ASK
1442,OOK
1443,4ASK
1444,8PSK
1445,AM-SSB-SC
1446,OOK
1447,FM
1448,QPSK
1449,16PSK
1450,16PSK
1451,QPSK
1452,AM-DSB-SC
1453,4ASK
1454,QPSK
1455,AM-SSB-SC
1456,QPSK
1457,QPSK
1458,OOK
1459,FM
1460,BPSK
1461,AM-SSB-SC
1462,16PSK
1463,AM-SSB-SC
1464,QPSK
1465,4ASK
1466,4ASK
1467,AM-SSB-SC
1468,QPSK
1469,QPSK
1470,4ASK
1471,QPSK
1472,8PSK
1473,16PSK
1474,AM-SSB-SC
1475,8PSK
1476,4ASK
1477,4ASK
1478,OOK
1479,BPSK
1480,OQPSK
1481,16PSK
1482,QPSK
1483,FM
1484,AM-SSB-SC
1485,OQPSK
1486,OQPSK
1487,4ASK
1488,BPSK
1489,4ASK
1490,4ASK
1491,FM
1492,QPSK
1493,4ASK
1494,FM
1495,QPSK
1496,8PSK
1497,OQPSK
1498,OQPSK
1499,QPSK
1500,AM-SSB-SC
1501,4ASK
1502,FM
1503,FM
1504,OQPSK
1505,AM-DSB-SC
1506,4ASK
1507,QPSK
1508,AM-SSB-SC
1509,4ASK
1510,OQPSK
1511,AM-DSB-SC
1512,16PSK
1513,8PSK
1514,QPSK
1515,16PSK
1516,QPSK
1517,BPSK
1518,4ASK
1519,OOK
1520,16PSK
1521,QPSK
1522,16PSK
1523,16PSK
1524,BPSK
1525,QPSK
1526,FM
1527,4ASK
1528,4ASK
1529,AM-SSB-SC
1530,4ASK
1531,QPSK
1532,BPSK
1533,4ASK
1534,AM-DSB-SC
1535,OOK
1536,FM
1537,4ASK
1538,FM
1539,FM
1540,OOK
1541,QPSK
1542,BPSK
1543,QPSK
1544,AM-SSB-SC
1545,AM-DSB-SC
1546,QPSK
1547,8PSK
1548,4ASK
1549,OOK
1550,16PSK
1551,FM
1552,QPSK
1553,QPSK
1554,4ASK
1555,FM
1556,AM-SSB-SC
1557,AM-DSB-SC
1558,4ASK
1559,FM
1560,AM-DSB-SC
1561,QPSK
1562,QPSK
1563,4ASK
1564,FM
1565,QPSK
1566,OOK
1567,FM
1568,16PSK
1569,4ASK
1570,QPSK
1571,AM-SSB-SC
1572,AM-SSB-SC
1573,AM-SSB-SC
1574,OOK
1575,BPSK
1576,4ASK
1577,AM-SSB-SC
1578,AM-DSB-SC
1579,OQPSK
1580,8PSK
1581,8PSK
1582,BPSK
1583,4ASK
1584,FM
1585,8PSK
1586,16PSK
1587,4ASK
1588,AM-SSB-SC
1589,QPSK
1590,16PSK
1591,QPSK
1592,QPSK
1593,4ASK
1594,4ASK
1595,QPSK
1596,FM
1597,4ASK
1598,OOK
1599,8PSK
1600,OQPSK
1601,OQPSK
1602,QPSK
1603,BPSK
1604,FM
1605,16PSK
1606,QPSK
1607,4ASK
1608,OQPSK
1609,4ASK
1610,4ASK
1611,QPSK
1612,FM
1613,4ASK
1614,OQPSK
1615,QPSK
1616,8PSK
1617,16PSK
1618,AM-SSB-SC
1619,4ASK
1620,4ASK
1621,AM-SSB-SC
1622,4ASK
1623,4ASK
1624,4ASK
1625,8PSK
1626,QPSK
1627,QPSK
1628,8PSK
1629,4ASK
1630,16PSK
1631,4ASK
1632,8PSK
1633,FM
1634,QPSK
1635,OQPSK
1636,BPSK
1637,QPSK
1638,QPSK
1639,FM
1640,AM-SSB-SC
1641,QPSK
1642,16PSK
1643,BPSK
1644,OQPSK
1645,QPSK
1646,QPSK
1647,8PSK
1648,4ASK
1649,OOK
1650,QPSK
1651,AM-DSB-SC
1652,QPSK
1653,4ASK
1654,AM-SSB-SC
1655,QPSK
1656,4ASK
1657,FM
1658,BPSK
1659,AM-SSB-SC
1660,BPSK
1661,FM
1662,OOK
1663,OQPSK
1664,QPSK
1665,4ASK
1666,QPSK
1667,8PSK
1668,OQPSK
1669,BPSK
1670,BPSK
1671,16PSK
1672,AM-DSB-SC
1673,AM-SSB-SC
1674,AM-SSB-SC
1675,FM
1676,4ASK
1677,4ASK
1678,4ASK
1679,QPSK
1680,8PSK
1681,4ASK
1682,OOK
1683,QPSK
1684,AM-SSB-SC
1685,FM
1686,4ASK
1687,OQPSK
1688,QPSK
1689,OQPSK
1690,AM-DSB-SC
1691,QPSK
1692,OQPSK
1693,BPSK
1694,QPSK
1695,8PSK
1696,AM-SSB-SC
1697,4ASK
1698,4ASK
1699,QPSK
1700,QPSK
1701,4ASK
1702,AM-DSB-SC
1703,4ASK
1704,QPSK
1705,AM-DSB-SC
1706,AM-DSB-SC
1707,AM-SSB-SC
1708,QPSK
1709,4ASK
1710,16PSK
1711,4ASK
1712,AM-SSB-SC
1713,AM-DSB-SC
1714,QPSK
1715,8PSK
1716,FM
1717,OOK
1718,AM-SSB-SC
1719,4ASK
1720,AM-SSB-SC
1721,8PSK
